duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty_level
0,tcp,http,REJ,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,399,1.0,1.0,0,0,0.93,0.05,0,255,12,0.07,0,0,0,1.0,0,0,0,neptune,15
0,tcp,http,S0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,387,0.84,0.84,0,0,0.91,0.05,0,255,29,0.11,0,0,0,0.84,0,0,0,back,19
7,tcp,ftp_data,SF,824,638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,6,0.02,0.02,0,0,0.96,0.04,0,27,232,0.89,0.11,0,0,0,0,0,0,normal,21
3,udp,smtp,SF,632,13794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.02,0.02,0,0,0.98,0.02,0,132,222,1.0,0.0,0,0,0,0,0,0,normal,21
1,tcp,domain_u,SF,2489,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0.02,0.02,0,0,0.9,0.1,0,119,159,0.97,0.03,0,0,0,0,0,0,normal,21
3,udp,domain_u,SF,1884,7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.01,0.01,0,0,0.93,0.07,0,237,202,0.89,0.11,0,0,0,0,0,0,normal,21
4,tcp,ftp_data,SF,2376,2185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,9,0.0,0.0,0,0,0.94,0.06,0,65,191,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,private,S0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,197,0.83,0.83,0,0,0.94,0.06,0,255,49,0.01,0,0,0,0.83,0,0,0,back,16
0,tcp,http,SF,724,2342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,12,0.01,0.01,0,0,0.97,0.03,0,171,64,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,private,S0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,325,0.87,0.87,0,0,0.91,0.03,0,255,27,0.06,0,0,0,0.87,0,0,0,neptune,18
10,tcp,ftp_data,SF,1163,8231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,9,0.01,0.01,0,0,0.97,0.03,0,87,61,0.87,0.13,0,0,0,0,0,0,normal,21
1,udp,http,SF,1008,13775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0.03,0.03,0,0,0.96,0.04,0,205,69,0.88,0.12,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,404,0.94,0.94,0,0,0.93,0.04,0,255,9,0.13,0,0,0,0.94,0,0,0,teardrop,17
9,tcp,ftp_data,SF,1774,7035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0.04,0.04,0,0,1.0,0.0,0,39,181,0.9,0.1,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,250,0.0,0.0,0,0,0.96,0.05,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,20
10,udp,http,SF,2052,13080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.05,0.05,0,0,0.97,0.03,0,125,253,0.91,0.09,0,0,0,0,0,0,normal,21
4,icmp,private,RSTO,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0.05,0.69,0,231,7,0,0.67,0.7,0,0,0,0,0,portsweep,12
3,tcp,private,REJ,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0.1,0.83,0,196,2,0,0.55,0.88,0,0,0,0,0,nmap,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,146,0.99,0.99,0,0,0.92,0.0,0,255,31,0.11,0,0,0,0.99,0,0,0,neptune,20
56,tcp,ftp,SF,781,931,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,warezclient,8
7,udp,http,SF,955,9027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,12,0.03,0.03,0,0,0.99,0.01,0,100,61,0.97,0.03,0,0,0,0,0,0,normal,21
5,udp,ftp_data,SF,1792,9893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,0.01,0.01,0,0,0.92,0.08,0,152,200,0.92,0.08,0,0,0,0,0,0,normal,21
10,tcp,domain_u,SF,2007,10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.04,0.04,0,0,0.91,0.09,0,58,230,0.86,0.14,0,0,0,0,0,0,normal,21
6,tcp,domain_u,SF,1164,14508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0.0,0.0,0,0,0.94,0.06,0,103,198,1.0,0.0,0,0,0,0,0,0,normal,21
3,icmp,private,REJ,63,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.15,0.69,0,174,3,0,0.79,0.85,0,0,0,0,0,nmap,15
0,tcp,http,REJ,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,317,0.91,0.91,0,0,0.94,0.0,0,255,11,0.14,0,0,0,0.91,0,0,0,back,18
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,290,0.0,0.0,0,0,0.93,0.03,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,15
3,tcp,http,SF,2428,12477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0.04,0.04,0,0,0.9,0.1,0,129,124,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,248,0.91,0.91,0,0,0.96,0.02,0,255,13,0.16,0,0,0,0.91,0,0,0,neptune,18
0,tcp,http,REJ,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,341,0.81,0.81,0,0,0.96,0.1,0,255,15,0.02,0,0,0,0.81,0,0,0,neptune,19
5,udp,http,SF,2202,10779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.02,0.02,0,0,0.95,0.05,0,46,121,1.0,0.0,0,0,0,0,0,0,normal,21
4,tcp,smtp,SF,741,5897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0.0,0.0,0,0,0.92,0.08,0,189,71,0.96,0.04,0,0,0,0,0,0,normal,21
3,tcp,private,REJ,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0.15,0.83,0,194,7,0,0.63,0.79,0,0,0,0,0,satan,13
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,231,0.0,0.0,0,0,0.96,0.07,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
1,tcp,smtp,SF,2126,3943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.0,0.0,0,0,0.91,0.09,0,195,241,0.89,0.11,0,0,0,0,0,0,normal,21
39,tcp,telnet,SF,3202,4747,0,0,0,0,0,1,0,1,1,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,buffer_overflow,10
5,udp,domain_u,SF,951,5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.01,0.01,0,0,0.92,0.08,0,70,210,0.9,0.1,0,0,0,0,0,0,normal,21
0,tcp,http,S0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,323,0.99,0.99,0,0,0.97,0.01,0,255,12,0.1,0,0,0,0.99,0,0,0,back,20
0,tcp,private,S0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,156,0.89,0.89,0,0,0.97,0.01,0,255,19,0.17,0,0,0,0.89,0,0,0,neptune,18
4,icmp,other,REJ,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.18,0.81,0,188,5,0,0.55,1.0,0,0,0,0,0,satan,18
2,tcp,http,SF,1914,1520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,12,0.02,0.02,0,0,0.92,0.08,0,207,73,0.99,0.01,0,0,0,0,0,0,normal,21
0,tcp,private,S0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,384,0.81,0.81,0,0,0.91,0.09,0,255,24,0.15,0,0,0,0.81,0,0,0,neptune,20
0,tcp,http,REJ,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,206,0.9,0.9,0,0,0.94,0.05,0,255,29,0.15,0,0,0,0.9,0,0,0,teardrop,17
0,tcp,domain_u,SF,948,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.02,0.02,0,0,0.98,0.02,0,147,140,0.97,0.03,0,0,0,0,0,0,normal,21
4,udp,smtp,SF,1251,12437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,9,0.0,0.0,0,0,0.97,0.03,0,31,201,0.96,0.04,0,0,0,0,0,0,normal,21
5,udp,http,SF,216,7669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.04,0.04,0,0,0.99,0.01,0,192,238,0.87,0.13,0,0,0,0,0,0,normal,21
35,tcp,telnet,SF,691,1097,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,guess_passwd,8
7,tcp,domain_u,SF,527,7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.03,0.03,0,0,0.9,0.1,0,141,113,0.96,0.04,0,0,0,0,0,0,normal,21
7,tcp,http,SF,1091,5735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0.01,0.01,0,0,0.92,0.08,0,151,13,0.96,0.04,0,0,0,0,0,0,normal,21
0,icmp,eco_i,SF,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.17,0.87,0,253,3,0,0.93,0.83,0,0,0,0,0,ipsweep,16
0,tcp,private,REJ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,271,0.84,0.84,0,0,0.95,0.08,0,255,47,0.19,0,0,0,0.84,0,0,0,teardrop,20
4,tcp,other,SH,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.16,0.76,0,165,6,0,0.7,0.65,0,0,0,0,0,portsweep,17
4,tcp,smtp,SF,2225,12664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0.03,0.03,0,0,0.99,0.01,0,118,213,0.92,0.08,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,271,0.99,0.99,0,0,0.93,0.08,0,255,1,0.11,0,0,0,0.99,0,0,0,back,18
0,tcp,private,REJ,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,125,0.9,0.9,0,0,0.95,0.02,0,255,48,0.14,0,0,0,0.9,0,0,0,back,16
4,tcp,http,SF,921,3847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.04,0.04,0,0,0.96,0.04,0,90,141,0.93,0.07,0,0,0,0,0,0,normal,21
0,tcp,http,S0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,349,0.9,0.9,0,0,0.99,0.09,0,255,48,0.07,0,0,0,0.9,0,0,0,neptune,15
0,tcp,private,S0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,495,0.95,0.95,0,0,0.95,0.07,0,255,30,0.08,0,0,0,0.95,0,0,0,neptune,20
0,tcp,http,REJ,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,133,0.95,0.95,0,0,0.95,0.01,0,255,39,0.09,0,0,0,0.95,0,0,0,neptune,19
4,tcp,http,SF,1399,10021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.04,0.04,0,0,0.93,0.07,0,26,104,0.87,0.13,0,0,0,0,0,0,normal,21
2,icmp,private,RSTO,77,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0.1,0.71,0,176,7,0,0.68,0.73,0,0,0,0,0,ipsweep,16
0,tcp,http,REJ,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,478,0.8,0.8,0,0,0.92,0.02,0,255,23,0.08,0,0,0,0.8,0,0,0,teardrop,16
5,icmp,private,SF,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.15,0.97,0,225,4,0,0.93,0.93,0,0,0,0,0,portsweep,18
9,tcp,ftp_data,SF,2131,10482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.02,0.02,0,0,0.92,0.08,0,143,140,0.88,0.12,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,377,0.96,0.96,0,0,0.93,0.08,0,255,42,0.06,0,0,0,0.96,0,0,0,neptune,17
5,icmp,eco_i,SH,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0.17,0.76,0,185,4,0,0.53,0.89,0,0,0,0,0,satan,17
0,tcp,http,REJ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,203,0.96,0.96,0,0,0.99,0.0,0,255,46,0.12,0,0,0,0.96,0,0,0,neptune,15
6,tcp,http,SF,1937,4179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,4,0.04,0.04,0,0,0.9,0.1,0,211,125,0.85,0.15,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,412,0.98,0.98,0,0,0.96,0.08,0,255,1,0.12,0,0,0,0.98,0,0,0,neptune,17
4,tcp,http,SF,374,11887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0.01,0.01,0,0,0.99,0.01,0,13,166,0.9,0.1,0,0,0,0,0,0,normal,21
4,tcp,domain_u,SF,916,12572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0.02,0.02,0,0,0.95,0.05,0,127,62,0.85,0.15,0,0,0,0,0,0,normal,21
4,tcp,http,SF,968,12961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.03,0.03,0,0,0.97,0.03,0,251,218,0.99,0.01,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,450,0.0,0.0,0,0,0.98,0.07,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
8,udp,http,SF,1023,11317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,2,0.03,0.03,0,0,0.93,0.07,0,243,58,0.97,0.03,0,0,0,0,0,0,normal,21
5,tcp,ftp_data,SF,1492,14767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.02,0.02,0,0,0.92,0.08,0,226,223,0.98,0.02,0,0,0,0,0,0,normal,21
8,udp,http,SF,1371,1241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0.04,0.04,0,0,0.92,0.08,0,140,245,0.9,0.1,0,0,0,0,0,0,normal,21
0,tcp,http,S0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,315,0.93,0.93,0,0,0.93,0.1,0,255,44,0.09,0,0,0,0.93,0,0,0,back,16
8,tcp,http,SF,1333,8788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,8,0.02,0.02,0,0,0.99,0.01,0,208,221,0.93,0.07,0,0,0,0,0,0,normal,21
5,udp,ftp_data,SF,571,9244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0.05,0.05,0,0,0.97,0.03,0,252,176,0.94,0.06,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,291,0.97,0.97,0,0,0.92,0.08,0,255,29,0.07,0,0,0,0.97,0,0,0,teardrop,17
110,tcp,telnet,SF,4686,8429,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,buffer_overflow,5
22,tcp,ftp,SF,637,364,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,warezclient,11
10,tcp,http,SF,1768,1041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,6,0.03,0.03,0,0,0.94,0.06,0,40,52,0.88,0.12,0,0,0,0,0,0,normal,21
6,udp,http,SF,397,3077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0.0,0.0,0,0,0.94,0.06,0,208,160,0.92,0.08,0,0,0,0,0,0,normal,21
9,tcp,ftp_data,SF,1140,5998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0.04,0.04,0,0,0.94,0.06,0,233,183,0.87,0.13,0,0,0,0,0,0,normal,21
5,tcp,ftp_data,SF,1315,14896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,0.02,0.02,0,0,0.97,0.03,0,142,183,0.95,0.05,0,0,0,0,0,0,normal,21
9,tcp,ftp_data,SF,1379,11434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0.0,0.0,0,0,0.93,0.07,0,95,213,0.94,0.06,0,0,0,0,0,0,normal,21
5,tcp,http,SF,1548,7499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,10,0.04,0.04,0,0,0.99,0.01,0,192,187,0.93,0.07,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,386,0.93,0.93,0,0,0.94,0.04,0,255,20,0.13,0,0,0,0.93,0,0,0,neptune,16
3,udp,ftp_data,SF,2034,5136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0.01,0.01,0,0,0.93,0.07,0,188,230,0.98,0.02,0,0,0,0,0,0,normal,21
3,tcp,eco_i,REJ,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0.11,0.72,0,216,6,0,0.51,0.97,0,0,0,0,0,satan,18
3,tcp,http,SF,780,13772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.02,0.02,0,0,0.98,0.02,0,141,46,0.99,0.01,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,330,0.87,0.87,0,0,0.98,0.05,0,255,2,0.06,0,0,0,0.87,0,0,0,back,18
8,udp,http,SF,1128,13048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.03,0.03,0,0,0.91,0.09,0,139,195,0.94,0.06,0,0,0,0,0,0,normal,21
8,udp,smtp,SF,1002,5569,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0.03,0.03,0,0,0.97,0.03,0,104,45,0.94,0.06,0,0,0,0,0,0,normal,21
8,tcp,ftp_data,SF,1271,510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0.03,0.03,0,0,0.99,0.01,0,233,72,0.99,0.01,0,0,0,0,0,0,normal,21
0,tcp,private,SH,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.09,0.97,0,212,2,0,0.91,0.68,0,0,0,0,0,nmap,18
0,tcp,private,REJ,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,178,0.85,0.85,0,0,0.91,0.05,0,255,27,0.01,0,0,0,0.85,0,0,0,teardrop,16
0,tcp,private,REJ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,162,0.85,0.85,0,0,0.92,0.0,0,255,3,0.08,0,0,0,0.85,0,0,0,back,17
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,104,0.0,0.0,0,0,0.93,0.06,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,19
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,355,0.88,0.88,0,0,0.98,0.07,0,255,38,0.01,0,0,0,0.88,0,0,0,teardrop,16
7,tcp,domain_u,SF,309,11705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.04,0.04,0,0,0.93,0.07,0,177,128,0.92,0.08,0,0,0,0,0,0,normal,21
7,tcp,domain_u,SF,1836,11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0,0,0.98,0.02,0,240,221,0.96,0.04,0,0,0,0,0,0,normal,21
10,udp,ftp_data,SF,1403,2796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,0.02,0.02,0,0,0.91,0.09,0,140,32,0.89,0.11,0,0,0,0,0,0,normal,21
3,tcp,private,REJ,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0.09,0.67,0,245,3,0,0.79,0.77,0,0,0,0,0,satan,18
0,tcp,private,S0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,303,0.93,0.93,0,0,0.94,0.08,0,255,6,0.1,0,0,0,0.93,0,0,0,neptune,16
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,434,0.0,0.0,0,0,0.92,0.06,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,20
0,tcp,http,S0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,511,0.84,0.84,0,0,0.96,0.09,0,255,36,0.05,0,0,0,0.84,0,0,0,neptune,20
0,tcp,http,REJ,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,315,1.0,1.0,0,0,0.95,0.03,0,255,20,0.05,0,0,0,1.0,0,0,0,neptune,16
3,udp,domain_u,SF,1139,5473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.03,0.03,0,0,0.95,0.05,0,172,99,0.88,0.12,0,0,0,0,0,0,normal,21
3,tcp,smtp,SF,721,5343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,0.02,0.02,0,0,0.97,0.03,0,124,124,0.98,0.02,0,0,0,0,0,0,normal,21
10,tcp,http,SF,2241,9012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0.02,0.02,0,0,0.96,0.04,0,20,244,0.87,0.13,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,244,0.86,0.86,0,0,0.99,0.01,0,255,17,0.01,0,0,0,0.86,0,0,0,neptune,16
7,tcp,domain_u,SF,1211,9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0.03,0.03,0,0,0.97,0.03,0,228,35,0.98,0.02,0,0,0,0,0,0,normal,21
3,tcp,ftp_data,SF,1358,14059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0.04,0.04,0,0,0.95,0.05,0,235,138,0.9,0.1,0,0,0,0,0,0,normal,21
9,udp,http,SF,1200,9355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.05,0.05,0,0,0.95,0.05,0,116,31,0.98,0.02,0,0,0,0,0,0,normal,21
0,udp,domain_u,SF,1496,11156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.02,0.02,0,0,0.92,0.08,0,149,204,0.92,0.08,0,0,0,0,0,0,normal,21
1,tcp,http,SF,257,12780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.01,0.01,0,0,0.94,0.06,0,171,192,0.98,0.02,0,0,0,0,0,0,normal,21
9,tcp,http,SF,469,3797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,8,0.0,0.0,0,0,0.95,0.05,0,103,226,0.89,0.11,0,0,0,0,0,0,normal,21
1,udp,smtp,SF,2431,10340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3,0.02,0.02,0,0,0.99,0.01,0,40,94,0.99,0.01,0,0,0,0,0,0,normal,21
2,udp,http,SF,233,6727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.03,0.03,0,0,0.94,0.06,0,206,226,0.95,0.05,0,0,0,0,0,0,normal,21
0,tcp,private,S0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,315,0.99,0.99,0,0,0.91,0.1,0,255,29,0.09,0,0,0,0.99,0,0,0,neptune,19
5,tcp,eco_i,RSTO,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0.12,0.81,0,159,5,0,0.93,0.72,0,0,0,0,0,ipsweep,13
5,tcp,ftp_data,SF,857,10530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.02,0.02,0,0,0.9,0.1,0,238,222,0.91,0.09,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,456,0.86,0.86,0,0,0.96,0.06,0,255,20,0.1,0,0,0,0.86,0,0,0,teardrop,15
2,tcp,smtp,SF,1906,10008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.01,0.01,0,0,0.92,0.08,0,106,241,0.94,0.06,0,0,0,0,0,0,normal,21
2,tcp,http,SF,1248,8425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,8,0.0,0.0,0,0,0.99,0.01,0,250,128,0.99,0.01,0,0,0,0,0,0,normal,21
9,tcp,http,SF,987,6540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,5,0.03,0.03,0,0,0.93,0.07,0,33,128,0.89,0.11,0,0,0,0,0,0,normal,21
10,tcp,http,SF,1231,12141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,8,0.02,0.02,0,0,0.93,0.07,0,154,141,0.86,0.14,0,0,0,0,0,0,normal,21
2,tcp,http,SF,1852,9883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0.04,0.04,0,0,0.91,0.09,0,201,13,0.94,0.06,0,0,0,0,0,0,normal,21
9,udp,smtp,SF,783,8103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.02,0.02,0,0,0.94,0.06,0,206,184,0.91,0.09,0,0,0,0,0,0,normal,21
